Commit SHA,File path,Added lines,Deleted lines,If ICC,Our heuristics
be20e45f44ddae7d179f21f2b2bef311cd92d83f,/src/com/griefcraft/sql/Database.java,"	protected Connection connection = null;
	
	/**
	 * @return the connection to the database
	 */
	public Connection getConnection() {
		return connection;
	}
","	public Connection connection = null;
",0,0
385f9e2146d2600ae9fd20053aab8ee5abcac9a6,/core/java/android/hardware/camera2/legacy/LegacyCameraDevice.java,"     * @param outputs a list of surfaces to set. LegacyCameraDevice will take ownership of this
     *          list; it must not be modified by the caller once it's passed in.
    public int configureOutputs(SparseArray<Surface> outputs) {
            int count = outputs.size();
            for (int i = 0; i < count; i++)  {
                Surface output = outputs.valueAt(i);
","     * @param outputs a list of surfaces to set.
    public int configureOutputs(List<Surface> outputs) {
            for (Surface output : outputs) {
",0,0
9233e4669847d9ce530882d78ca49f5751bee5c7,/src/org/beetl/core/parser/BeetlParserBaseListener.java,"	/**
	 * {@inheritDoc}
	 * <p/>
	 * The default implementation does nothing.
	 */
	@Override public void enterCommentTagSt(@NotNull BeetlParser.CommentTagStContext ctx) { }
	/**
	 * {@inheritDoc}
	 * <p/>
	 * The default implementation does nothing.
	 */
	@Override public void exitCommentTagSt(@NotNull BeetlParser.CommentTagStContext ctx) { }

",,0,0
a12e17de87519667ab7694aa07442f3454f98dcc,/pax-url-mvn/src/main/java/org/ops4j/pax/url/mvn/ServiceConstants.java,"    static final String PROPERTY_CERTIFICATE_CHECK = PID + Constants.PROPERTY_CERTIFICATE_CHECK;
    static final String PROPERTY_SETTINGS_FILE = PID + Constants.PROPERTY_SETTINGS_FILE;
    static final String PROPERTY_LOCAL_REPOSITORY = PID + Constants.PROPERTY_LOCAL_REPOSITORY;
    static final String PROPERTY_DEFAULT_REPOSITORIES = PID + Constants.PROPERTY_DEFAULT_REPOSITORIES;
    static final String PROPERTY_REPOSITORIES = PID + Constants.PROPERTY_REPOSITORIES;
    static final String PROPERTY_PROXY_SUPPORT = PID + Constants.PROPERTY_PROXY_SUPPORT;
","    static final String PROPERTY_CERTIFICATE_CHECK = PID + "".certificateCheck"";
    static final String PROPERTY_SETTINGS_FILE = PID + "".settings"";
    static final String PROPERTY_LOCAL_REPOSITORY = PID + "".localRepository"";
    static final String PROPERTY_DEFAULT_REPOSITORIES = PID + "".defaultRepositories"";
    static final String PROPERTY_REPOSITORIES = PID + "".repositories"";
    static final String PROPERTY_PROXY_SUPPORT = PID + "".proxySupport"";
    /**
     * Option to mark repository as allowing snapshots.
     */
    String OPTION_ALLOW_SNAPSHOTS = ""snapshots"";
    /**
     * Option to mark repository as not allowing releases.
     */
    String OPTION_DISALLOW_RELEASES = ""noreleases"";
    /**
     * Options separator in repository url.
     */
    String SEPARATOR_OPTIONS = ""@"";
",0,0
ee117235dc1a6fa76093c315c0fed4239831cd63,/src/main/java/com/twitter/distributedlog/ReadAheadCache.java,"     * Poll next entry from the readahead queue.
     * @return next entry from readahead queue. null if no entries available in the queue.
    public Entry.Reader getNextReadAheadEntry() throws IOException {
        Entry.Reader entry = readAheadEntries.poll();
        if (null != entry) {
        return entry;
","     * Poll next record from the readahead queue.
     * @return next record from readahead queue. null if no records available in the queue.
    public LogRecordWithDLSN getNextReadAheadRecord() throws IOException {
        LogRecordWithDLSN record = readAheadRecords.poll();
        if (null != record) {
            cacheBytes.addAndGet(-record.getPayload().length);
        return record;
",0,0
7fa5fe946b96baa2d49164024beeca20fa5fa050,/src/java/org/apache/hadoop/hbase/io/Cell.java,"   * 

   * @param vals
   *          array of values
   * @param ts
   *          array of timestamps

   * @param vals
   *          array of values
   * @param ts
   *          array of timestamps
","  
   * @param vals array of values
   * @param ts array of timestamps
  
   * @param vals array of values
   * @param ts array of timestamps
",1,1
834506547ac2e2f0008a35898c0c444021b90958,/aware-core/src/main/java/com/aware/utils/WebserviceHelper.java,"        /**
         * Max number of rows to place on the HTTP(s) post
         */
        int MAX_POST_SIZE = 10000; //recommended for phones. This loads ~ 1-2MB data worth for HTTP POST as JSON, depending on the fields size (e.g. blobs)
            MAX_POST_SIZE = 100; //default for watch (we have a limit of 100KB of data packet size (Message API restrictions)
","        int batch_size = 10000; //default for phones
            batch_size = 100; //default for watch (we have a limit of 100KB of data packet size (Message API restrictions)
",0,0
44ea38bc69eada70fd3671072978fc91720df4e9,/gen/org/elixir_lang/parser/ElixirParser.java,"  //                               matchedAtNonNumericExpression
    if (!r) r = matchedAtNonNumericExpression(b, l + 1);
","  //                               matchedNonNumericAtExpression
    if (!r) r = matchedNonNumericAtExpression(b, l + 1);
",0,0
4cd590f6df73d3f29bbda0f04e343c63f1816046,/parsers/src/main/java/uk/ac/manchester/cs/owlapi/dlsyntax/parser/DLSyntaxParserTokenManager.java,"    private void jjAddStates(int _start, int end) {
        int start = _start;
","    /** Jj add states.
     * 
     * @param start
     *            the start
     * @param end
     *            the end */
    private void jjAddStates(int start, int end) {
",1,0
53313d7e8153982f842910118371e1dc061248cd,/core/java/android/net/NetworkPolicyManager.java,"    public static Iterator<Pair<ZonedDateTime, ZonedDateTime>> cycleIterator(NetworkPolicy policy) {
        return SubscriptionPlan.convert(policy).cycleIterator();
","    /**
     * Compute the last cycle boundary for the given {@link NetworkPolicy}. For
     * example, if cycle day is 20th, and today is June 15th, it will return May
     * 20th. When cycle day doesn't exist in current month, it snaps to the 1st
     * of following month.
     *
     * @hide
     */
    public static long computeLastCycleBoundary(long currentTime, NetworkPolicy policy) {
        if (policy.cycleDay == CYCLE_NONE) {
            throw new IllegalArgumentException(""Unable to compute boundary without cycleDay"");
        }

        final Calendar cal = Calendar.getInstance(TimeZone.getTimeZone(policy.cycleTimezone));
        cal.setTimeInMillis(currentTime);
        snapToCycleDay(cal, policy.cycleDay);

        if (cal.getTimeInMillis() >= currentTime) {
            // Cycle boundary is beyond now, use last cycle boundary
            cal.set(Calendar.DAY_OF_MONTH, 1);
            cal.add(Calendar.MONTH, -1);
            snapToCycleDay(cal, policy.cycleDay);
        }

        return cal.getTimeInMillis();
    }

    public static long computeNextCycleBoundary(long currentTime, NetworkPolicy policy) {
        if (policy.cycleDay == CYCLE_NONE) {
            throw new IllegalArgumentException(""Unable to compute boundary without cycleDay"");
        }

        final Calendar cal = Calendar.getInstance(TimeZone.getTimeZone(policy.cycleTimezone));
        cal.setTimeInMillis(currentTime);
        snapToCycleDay(cal, policy.cycleDay);

        if (cal.getTimeInMillis() <= currentTime) {
            // Cycle boundary is before now, use next cycle boundary
            cal.set(Calendar.DAY_OF_MONTH, 1);
            cal.add(Calendar.MONTH, 1);
            snapToCycleDay(cal, policy.cycleDay);
        }

        return cal.getTimeInMillis();
    }

    /**
     * Snap to the cycle day for the current month given; when cycle day doesn't
     * exist, it snaps to last second of current month.
     *
     * @hide
     */
    public static void snapToCycleDay(Calendar cal, int cycleDay) {
        cal.set(Calendar.HOUR_OF_DAY, 0);
        cal.set(Calendar.MINUTE, 0);
        cal.set(Calendar.SECOND, 0);
        if (cycleDay > cal.getActualMaximum(Calendar.DAY_OF_MONTH)) {
            cal.add(Calendar.MONTH, 1);
            cal.set(Calendar.DAY_OF_MONTH, 1);
            cal.set(Calendar.HOUR_OF_DAY, 0);
            cal.set(Calendar.MINUTE, 0);
            cal.set(Calendar.SECOND, 0);
            cal.add(Calendar.SECOND, -1);
        } else {
            cal.set(Calendar.DAY_OF_MONTH, cycleDay);
        }
",0,0
a544d467f2a876f2ada2880214b3157cfaef769f,/core/java/com/android/internal/util/StateMachine.java,"     * @return message or null if SM has quit
        if (mSmHandler == null) return null;

","     * @return message
",0,0
64c69fc96a31429cfccf47d8b3e315de11d77698,/modules/global/src/com/haulmont/cuba/core/sys/jpql/antlr2/JPA2Lexer.java,"			// JPA2.g:115:8: ( 'WHERE' )
			// JPA2.g:115:10: 'WHERE'
			match(""WHERE""); 
","			// JPA2.g:115:8: ( 'false' )
			// JPA2.g:115:10: 'false'
			match(""false""); 
",0,0
1ccc83757c668a8ca1930d294a5a7b807b24eab3,/app/src/main/java/org/awesomeapp/messenger/ui/ContactDisplayActivity.java,"       // applyStyleForToolbar();
","
        applyStyleForToolbar();
",1,0
82cd905cb9922b798d5b8b73853c76132b152217,/src/test/java/com/marklogic/client/test/RowManagerTest.java,"						p.sem.iri(p.xs.string(""http://example.org/rowgraph/p1"")),
			int testRow = rowNum;
			switch(rowNum) {
			case 1: testRow = 3; break;
			}

			assertEquals(""unexpected int value in row record ""+rowNum, triples[testRow][0], row.getInt(""subject""));
	        assertEquals(""unexpected uri value in row record ""+rowNum, triples[testRow][2], row.getString(""object""));
        assertEquals(""unexpected count of result records"", 2, rowNum);
    @Test
","						p.sem.iri(
							p.sem.iri(p.xs.string(""http://example.org/rowgraph/p1"")),
							p.sem.iri(p.xs.string(""http://example.org/rowgraph/p2""))
							),
/* TODO: XDMP-MINVERSIONREQURIED error
 */
	        assertEquals(""unexpected int value in row record ""+rowNum, triples[rowNum][0], row.getInt(""subject""));
	        assertEquals(""unexpected uri value in row record ""+rowNum, triples[rowNum][2], row.getString(""object""));
        assertEquals(""unexpected count of result records"", triples.length, rowNum);
	@Test
",0,0
5e5f7511e4295dd894639669cbf497d735c5b911,/agit/src/main/java/org/connectbot/service/PromptHelper.java,"            promptUIRegistry.get().displayPrompt();
","            Log.d(TAG, ""handler="" + handler);
			// notify any parent watching for live events
            handler.post(promptBroadcast);
			// Message.obtain(handler).sendToTarget();
",0,0
638bdbc8d12f3f39ad3cf85fee5d942de6e9ef29,/ant/org.eclipse.ant.core/src/org/eclipse/ant/core/AntCorePreferences.java,"					ExportedPackage[] packages = packageAdmin.getExportedPackages(""org.apache.tools.ant""); //$NON-NLS-1$
					Bundle bundle = findHighestAntVersion(packages);
					if(bundle == null) {
						for (int i = 0; i < packages.length; i++) {
							bundle = packages[i].getExportingBundle();
							if(bundle == null) {
								continue;
							}
							try {
								addLibraries(bundle, result);
								if(result.size() > 0) {
									break;
								}
							}
							catch(IOException ioe) {
								AntCorePlugin.log(ioe); // maintain logging
								result.clear();
								/*continue to try other providers if an exception occurs*/
							}
					}
					else {
						} catch (IOException ioe) {
","					ExportedPackage[] exportedPackage = packageAdmin.getExportedPackages(""org.apache.tools.ant""); //$NON-NLS-1$
					Bundle bundle = null;
					for (int i = 0; i < exportedPackage.length; i++) {
						bundle = exportedPackage[i].getExportingBundle();
						if(bundle == null) {
							continue;
							if(result.size() > 0) {
								break;
							}
						}
						catch(IOException ioe) {
							result.clear();
							/*continue to try other providers if an exception occurs*/
",0,0
a7b81012c362f8cffbe079626bb54aa7dfd7ffa4,/azure-mgmt-sql/src/main/java/com/microsoft/azure/management/sql/implementation/DatabasesInner.java,"     * @throws IllegalArgumentException thrown if parameters fail the validation
",,1,1
4b28955204a7d306b887c84ab240327edec7b8c1,/OsmAnd/src/com/osmand/views/MapInfoLayer.java,"						if(cachedTurnType.getExitOut() > 0){
							cachedExitOut = cachedTurnType.getExitOut()+""""; //$NON-NLS-1$
						} else {
							cachedExitOut = null;
						}
					if(cachedExitOut != null){
						canvas.drawText(cachedExitOut, boundsForMiniRoute.centerX() - 6, boundsForMiniRoute.centerY() - 9, paintBlack);
					}
",,0,0
d10fd4b78277fb6ba994c07cc16d5ddfa7427632,/Goobi/src/de/sub/goobi/beans/Schritt.java,"	 * getter for bearbeitungsstatus (set to private for hibernate)
	 * for use in program use getBearbeitungsstatusEnum instead
","	 * getter for Bearbeitunsstatus set to private for hibernate
	 * for use in programm use getBearbeitungsstatusEnum instead
",1,1
7d30a37007bac318db1c9af47a9af12d348042a5,/src/com/android/launcher3/PagedView.java,"            } else if (mTouchState == TOUCH_STATE_REORDERING) {
                // Update the last motion position
                mLastMotionX = ev.getX();
                mLastMotionY = ev.getY();

                // Update the parent down so that our zoom animations take this new movement into
                // account
                float[] pt = mapPointFromViewToParent(this, mLastMotionX, mLastMotionY);
                mParentDownMotionX = pt[0];
                mParentDownMotionY = pt[1];
                updateDragViewTranslationDuringDrag();
                boolean handledFling = false;
                if (!DISABLE_FLING_TO_DELETE) {
                    // Check the velocity and see if we are flinging-to-delete
                    PointF flingToDeleteVector = isFlingingToDelete();
                    if (flingToDeleteVector != null) {
                        onFlingToDelete(flingToDeleteVector);
                        handledFling = true;
                    }
                }
                if (!handledFling && isHoveringOverDeleteDropTarget((int) mParentDownMotionX,
                        (int) mParentDownMotionY)) {
                    onDropToDelete();
                }

            // Remove the callback to wait for the side page hover timeout
            removeCallbacks(mSidePageHoverRunnable);
            // End any intermediate reordering states
            resetTouchState();
            resetTouchState();
","            mTouchState = TOUCH_STATE_REST;
            mActivePointerId = INVALID_POINTER;
            releaseVelocityTracker();
            mTouchState = TOUCH_STATE_REST;
            mActivePointerId = INVALID_POINTER;
            releaseVelocityTracker();
",0,0
3ffe956dbd1ab0263ecf0d1e8fe7383f5231532e,/common/logisticspipes/proxy/recipeproviders/LogisticsCraftingTable.java,"				if (itemInSlot.equals(stackInOtherSlot.getItem()) && flags[i].getBitSet().equals(flags[j].getBitSet())) {
					flags[j].loadFromBitSet(new BitSet()); // clear
","				if (itemInSlot.equals(stackInOtherSlot.getItem()) && flags[i] == flags[j]) {
					flags[j] = 0;
",0,0
186b39a5ced5a69b82e497f0a600a1eccbdeefc9,/fm-workbench/tcg/com.rockwellcollins.atc.tcg/src/com/rockwellcollins/atc/tcg/views/TestSuiteLinker.java,"import jkind.api.results.AnalysisResult;
import java.util.HashMap;
import java.util.Map;

import org.eclipse.emf.ecore.EObject;
import com.rockwellcollins.atc.agree.analysis.AgreeRenaming;
    private Map<AnalysisResult, AgreeProgram> agreePrograms = new HashMap<>();
    // Lustre program associated with the result
    private Map<AnalysisResult, Program> programs = new HashMap<>();   
    // AADL component implementation associated with the result
    private Map<AnalysisResult, ComponentImplementation> components = new HashMap<>();
    // AGREE contract associated with the result
    private Map<AnalysisResult, AgreeSubclause> contracts = new HashMap<>();
    // Layout (mapping signals to categories)
    private Map<AnalysisResult, Layout> layouts = new HashMap<>();
    // Mapping from (TCG) variable names to editor references
    private Map<AnalysisResult, Map<String, EObject>> referenceMaps = new HashMap<>();
    // For errors during instantiation.
    private Map<AnalysisResult, String> logs = new HashMap<>();
    // For renaming of variables
    private Map<AnalysisResult, TcgRenaming> renamingMap = new HashMap<>();

    public void setRenaming(AnalysisResult result, TcgRenaming renaming){
        this.renamingMap.put(result, renaming);
    }
    
    public TcgRenaming getRenaming(AnalysisResult result){
        return this.renamingMap.get(result);
    }

    public Map<AnalysisResult, AgreeProgram> getAgreePrograms() { return agreePrograms; }
    
    public void setProgram(AnalysisResult result, Program program) {
        programs.put(result, program);
    }

    public Program getProgram(AnalysisResult result) {
        return programs.get(result);
    }

    public void setComponent(AnalysisResult result, ComponentImplementation ci) {
        components.put(result, ci);
    }

    public ComponentImplementation getComponent(AnalysisResult result) {
        return components.get(result);
    }

    public void setContract(AnalysisResult result, AgreeSubclause contract) {
        contracts.put(result, contract);
    }

    public AgreeSubclause getContract(AnalysisResult result) {
        return contracts.get(result);
    }

    public void setLayout(AnalysisResult result, Layout layout) {
        layouts.put(result, layout);
    }

    public Layout getLayout(AnalysisResult result) {
        return layouts.get(result);
    }

    public void setReferenceMap(AnalysisResult result, Map<String, EObject> refMap) {
        referenceMaps.put(result, refMap);
    }

    public Map<String, EObject> getReferenceMap(AnalysisResult result) {
        return referenceMaps.get(result);
    }

    public void setLog(AnalysisResult result, String log) {
        logs.put(result, log);
    }

    public String getLog(AnalysisResult result) {
        return logs.get(result);
    }
/*    
","	
",0,0
ad727cc6b7a1f2d14af67485f7d0ecfc03e4304f,/choco-solver/src/main/java/org/chocosolver/solver/Solver.java,"    /**
     * For serialization purpose
     */
    /**
     * Settings to use with this solver
     */
    /**
     * An explanation engine
     */
    /**
     * A list of filtering monitors to be informed on any variable events
     */

    /**
     * Index of the last added variable
     */

    /**
     * Index of the last added constraint
     */
    /**
     * A map to cache constants (considered as fixed variables)
     */
",,1,1
a37827ecd557c7f7d69f3b2ccdbf6535908b1461,/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinCommonOperator.java,"   * Common one time setup for Native Vector MapJoin operator.
  protected void commonSetup() throws HiveException {
    /*
     * Make sure big table BytesColumnVectors have room for string values in the overflow batch...
     */
    for (int column: bigTableByteColumnVectorColumns) {
      BytesColumnVector bytesColumnVector = (BytesColumnVector) overflowBatch.cols[column];
      bytesColumnVector.initBuffer();
    for (int column : nonOuterSmallTableKeyByteColumnVectorColumns) {
      BytesColumnVector bytesColumnVector = (BytesColumnVector) overflowBatch.cols[column];
      bytesColumnVector.initBuffer();
    }

    for (int column : outerSmallTableKeyByteColumnVectorColumns) {
    for (int column: smallTableByteColumnVectorColumns) {
      BytesColumnVector bytesColumnVector = (BytesColumnVector) overflowBatch.cols[column];
      bytesColumnVector.initBuffer();
    }

    batchCounter = 0;
    rowCounter = 0;
  }

  /*
   * Common one time setup by native vectorized map join operator's first batch.
   */
  public void firstBatchSetup(VectorizedRowBatch batch) throws HiveException {
","   * Common one time setup by native vectorized map join operator's processOp.
  protected void commonSetup(VectorizedRowBatch batch) throws HiveException {
    if (LOG.isDebugEnabled()) {
      LOG.debug(""VectorMapJoinInnerCommonOperator commonSetup begin..."");
      displayBatchColumns(batch, ""batch"");
      displayBatchColumns(overflowBatch, ""overflowBatch"");
    // Make sure big table BytesColumnVectors have room for string values in the overflow batch...
    for (int column: bigTableByteColumnVectorColumns) {
      bytesColumnVector = (BytesColumnVector) overflowBatch.cols[column];
      bytesColumnVector.initBuffer();
",0,0
78e190d989aa9642df890588b69d12e7c11a3f20,/retrofit/src/main/java/retrofit/http/RestMethodInfo.java,"          } else if (annotationType == Field.class) {
            if (requestType != RequestType.FORM_URL_ENCODED) {
                  ""@Field parameters can only be used with form encoding."");
            String name = ((Field) parameterAnnotation).value();
            gotField = true;
            hasRetrofitAnnotation = true;
","            // TODO verify name not already used?

          } else if (annotationType == Pair.class) {
            if (requestType != RequestType.FORM_ENCODED) {
                  ""@Pair parameters can only be used with form encoding."");
            gotPair = true;
            hasRetrofitAnnotation = true;
            String name = ((Pair) parameterAnnotation).value();

            // TODO verify name not already used?
",0,0
34ac540acf533af328e8a3868e9e66878c5746ac,/dx/src/com/android/dx/dex/code/DalvInsn.java,"    /**
     * Returns an instance that is just like this one, except that the
     * register list is mapped by using {@code mapper}.
     *
     * @param mapper {@code non-null;} used to map registers
     * @return {@code non-null;} an appropriately-constructed instance
     */
    public DalvInsn withMapper(RegisterMapper mapper) {
      return withRegisters(mapper.map(getRegisters()));
    }

",,0,0
e183008bed2417b09e8ecd119fe1401c8ee9cbec,/components/identity/org.wso2.carbon.identity.provisioning.connector.salesforce/src/main/java/org/wso2/carbon/identity/provisioning/connector/salesforce/SalesforceProvisioningConnector.java,"                //todo: possible fix for IDENTITY-2640, need to be verified
//                JSONObject response = new JSONObject(new JSONTokener(new InputStreamReader(
//                        get.getResponseBodyAsStream())));
                JSONObject response = new JSONObject(new JSONTokener(IOUtils.toString(get.getResponseBodyAsStream())));
","
                JSONObject response = new JSONObject(new JSONTokener(new InputStreamReader(
                        get.getResponseBodyAsStream())));
",0,0
915cbc91c0a12cc7b4d3ef4ea951941defbbcb33,/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataXceiver.java,"      // Normally the client reports a bad block to the NN. However if the
      // meta file is corrupt or an disk error occurs (EIO), then the client
      // never gets a chance to do validation, and hence will never report
      // the block as bad. For some classes of IO exception, the DN should
      // report the block as bad, via the handleBadBlock() method
      datanode.handleBadBlock(block, ioe, false);
",,0,0
d4b5b0dbc541b4b6249ccd1b507c777d7fc0bc4f,/src/java/org/apache/cassandra/db/compaction/Scrubber.java,"    private void saveOutOfOrderRow(DecoratedKey prevKey, DecoratedKey key, SSTableIdentityIterator atoms)
    {
        // TODO bitch if the row is too large?  if it is there's not much we can do ...
        outputHandler.warn(String.format(""Out of order row detected (%s found after %s)"", key, prevKey));
        // adding atoms in sorted order is worst-case for TMBSC, but we shouldn't need to do this very often
        // and there's no sense in failing on mis-sorted cells when a TreeMap could safe us
        ColumnFamily cf = atoms.getColumnFamily().cloneMeShallow(TreeMapBackedSortedColumns.factory, false);
        while (atoms.hasNext())
        {
            OnDiskAtom atom = atoms.next();
            cf.addAtom(atom);
        }
        outOfOrderRows.add(new Row(key, cf));
    }

",,0,0
5bf1c734d4833ea1692829fdb025dc91c024ec91,/src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,"
    /**
     * Gets {@code displayNameGiver} property
     */
    public String getDisplayNameGiver() {
        return displayNameGiver;
    }

    /**
     * Gets {@code displayNameRecipient} property
     */
    public String getDisplayNameRecipient() {
        return displayNameRecipient;
    }
",,0,0
14f3ac015c22eabf7cdc3702fbef49ba1f5f78b8,/mapsforge-poi-android/src/main/java/org/mapsforge/poi/android/storage/AndroidPoiPersistenceManager.java,"					LOGGER.log(Level.SEVERE, e.getMessage(), e);
			LOGGER.log(Level.SEVERE, e.getMessage(), e);
","					e.printStackTrace();
			// TODO Android error handling
	@Override
	public Collection<PointOfInterest> findInRect(GeoCoordinate p1, GeoCoordinate p2,
												  String categoryName, int limit) {
		// TODO Implement
		return null;
	}

",0,0
59888bd9162087cd1e8185932dd73101c84844d5,/wicket-examples/src/java/wicket/examples/ajax/builtin/EditableLabelPage.java,"
	/**
	 * @param text3
	 *            the text3 to set
	 */
	public void setText3(String text3)
	{
		this.text3 = text3;
	}
",,0,0
a1da648faa94a56857ac829daa9c0dae4f06494f,/Java/CesiumLanguageWriter/translatedSrc/cesiumlanguagewriter/Bounds.java,"    * Gets the minimal value defining the range of numbers.
    * Gets the maximal value defining the range of numbers.
    * Indicates whether another object is exactly equal to this instance.
","    *  Gets the minimal value defining the range of numbers.
    

    *  Gets the maximal value defining the range of numbers.
    

    *  
    Indicates whether another object is exactly equal to this instance.
    
    
    

",1,1
b6611f53a9537ec0fd658d1322a1a5e3ac28dab1,/algoliasearch/src/main/java/com/algolia/search/saas/Query.java,"
    /**
     * Search for entries around a given latitude/longitude.
     *
     */
    public Query aroundLatitudeLongitude(float latitude, float longitude) {
        aroundLatLong = ""aroundLatLng="" + latitude + "","" + longitude;
        return this;
    }

",,0,0
3fd590ca9cc62ffd88de757228efd95fecebbb8c,/src/jkind/lustre/LustreParser.java,"            string_literal13=(Token)match(input,53,FOLLOW_53_in_node209); if (state.failed) return retval; 
            if ( state.backtracking==0 ) stream_53.add(string_literal13);
            // Lustre.g:58:5: ( equation | property )*
","            string_literal12=(Token)match(input,51,FOLLOW_51_in_node167); if (state.failed) return retval; 
            if ( state.backtracking==0 ) stream_51.add(string_literal12);
            // Lustre.g:53:5: ( equation | property )*
",0,0
d6e37665863bdbe10138d730f00200cbcd2e0c1b,/pinot-integration-tests/src/test/java/com/linkedin/pinot/integration/tests/OfflineClusterIntegrationTest.java,"          JSONObject queryResponse = postQuery(TEST_DEFAULT_COLUMNS_QUERY);
          // Total docs should not change during reload
          Assert.assertEquals(queryResponse.getLong(""totalDocs""), numTotalDocs);
          long count = queryResponse.getJSONArray(""aggregationResults"").getJSONObject(0).getLong(""value"");
          if (withExtraColumns) {
            return count == numTotalDocs;
          } else {
            return count == 0;
","          // Query 10 times to ensure all replicas get reloaded
          for (int i = 0; i < 10; i++) {
            JSONObject queryResponse = postQuery(TEST_DEFAULT_COLUMNS_QUERY);
            // Total docs should not change during reload
            Assert.assertEquals(queryResponse.getLong(""totalDocs""), numTotalDocs);
            long count = queryResponse.getJSONArray(""aggregationResults"").getJSONObject(0).getLong(""value"");
            if (withExtraColumns) {
              if (count != numTotalDocs) {
                return false;
              }
            } else {
              if (count != 0) {
                return false;
              }
            }
          return true;
",0,0
bf26b71e373cb15159ae2658e86e914b5cb6116f,/src/test/org/apache/commons/vfs/provider/http/test/HttpProviderTestCase.java," *    any, must include the following acknowledgement:
 *    Alternately, this acknowledgement may appear in the software itself,
 *    if and wherever such third-party acknowledgements normally appear.
"," *    any, must include the following acknowlegement:
 *    Alternately, this acknowlegement may appear in the software itself,
 *    if and wherever such third-party acknowlegements normally appear.
",1,1
0e62384ccbd00e9f78851929ca88b919679ee32e,/services/core/java/com/android/server/pm/PackageManagerService.java,,"    private void createDataDirsLI(String volumeUuid, String packageName, int uid, String seinfo)
            throws PackageManagerException {
        // TODO: triage flags as part of 26466827
        final int appId = UserHandle.getAppId(uid);
        final int flags = Installer.FLAG_CE_STORAGE | Installer.FLAG_DE_STORAGE;

        try {
            final int[] users = sUserManager.getUserIds();
            for (int user : users) {
                mInstaller.createAppData(volumeUuid, packageName, user, flags, appId, seinfo);
            }
        } catch (InstallerException e) {
            throw new PackageManagerException(INSTALL_FAILED_INSUFFICIENT_STORAGE,
                    ""Failed to prepare data directory"", e);
        }
    }

",0,0
2ac463e3f5c3b757ecbc7e30e0fc1e8e0d878272,/core/java/android/service/autofill/FillResponse.java,"         * android.app.assist.AssistStructure, Bundle, int,
         * android.os.CancellationSignal, FillCallback)} and {@link AutofillService#onSaveRequest(
","         * android.app.assist.AssistStructure, Bundle, android.os.CancellationSignal,
         * FillCallback)} and {@link AutofillService#onSaveRequest(
",0,1
b49f81608d30060086abe916b30e37b005e5b054,/test/adql/db/TestDBChecker.java,"		// Test but with at least one column parameter:
		try{
			parser.parseQuery(""SELECT toto(colS) FROM foo;"");
			fail(""This query contains an unknown UDF signature (the fct toto is declared with no parameter): this test should have failed!"");
		}catch(ParseException e){
			assertTrue(e instanceof UnresolvedIdentifiersException);
			UnresolvedIdentifiersException ex = (UnresolvedIdentifiersException)e;
			assertEquals(1, ex.getNbErrors());
			assertEquals(""Unresolved function: \""toto(colS)\""! No UDF has been defined or found with the signature: toto(STRING)."", ex.getErrors().next().getMessage());
		}

		// Test but with at least one unknown column parameter:
		try{
			parser.parseQuery(""SELECT toto(whatami) FROM foo;"");
			fail(""This query contains an unknown UDF signature (the fct toto is declared with no parameter): this test should have failed!"");
		}catch(ParseException e){
			assertTrue(e instanceof UnresolvedIdentifiersException);
			UnresolvedIdentifiersException ex = (UnresolvedIdentifiersException)e;
			assertEquals(2, ex.getNbErrors());
			Iterator<ParseException> errors = ex.getErrors();
			assertEquals(""Unknown column \""whatami\"" !"", errors.next().getMessage());
			assertEquals(""Unresolved function: \""toto(whatami)\""! No UDF has been defined or found with the signature: toto(param1)."", errors.next().getMessage());
		}

",,0,0
4425a0798ac0942d89de8daebc3a7a6231e6446f,/indexer-core/src/main/java/org/apache/maven/index/NexusIndexer.java,,"    /**
     * @deprecated use {@link #addIndexingContext(String, String, File, Directory, String, String, List)}
     */
    IndexingContext addIndexingContext( String id, String repositoryId, File repository, File indexDirectory,
                                        String repositoryUrl, String indexUpdateUrl,
                                        List<? extends IndexCreator> indexers, boolean reclaimIndexOwnership )
        throws IOException, UnsupportedExistingLuceneIndexException;

",0,0
067f26452a9650acf30e34aac4d2c0abe86bb853,/aws-java-sdk-sagemaker/src/main/java/com/amazonaws/services/sagemaker/model/CollectionConfiguration.java,"    /**
     * Add a single CollectionParameters entry
     *
     * @see CollectionConfiguration#withCollectionParameters
     * @returns a reference to this object so that method calls can be chained together.
     */

",,1,1
